mbid,listeners,playcount
3478a5d1-bd96-4584-aa54-4d6e0a329658,716116,39741224
68c261d5-48c8-4ea9-9466-9fc908dc79bb,1299027,95910382
1c46e82f-4764-4d82-a33b-5d5aee5e2881,3345161,49435236
33c8190b-3763-4494-8685-286e90b9c160,64,248
74889c76-b1de-4ca2-bc9a-2cc1a162e319,18,828
d66f0c6f-6891-471c-9abc-ce52d5160a8c,1781,28185
8c32bb01-58a3-453b-8050-8c0620edb0e5,2400310,67970650
c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5,3212239,106969119
29c28ac3-27c5-4822-8eb6-0af89a3a7240,491612,5961348
5b8ec72b-9e39-4a06-a2bf-964166b92a71,1834226,131051369
1fc5b14d-c0ae-4512-bc43-19d443087a28,990,65966
aab2ab30-ab36-4587-8ce8-f1b5132d9fa1,0,0
8ad965bc-fb65-459f-beaa-116960dd7bc9,0,0
45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,6185508,470638522
d42a5768-ada1-4fb6-85fd-f61aba6264e0,1515145,153352170
149f91ef-1287-46da-9a8e-87fee02f1471,2617583,45555150
f59c5520-5f46-4d2c-b2c4-822eabf53419,6678531,686516641
6cdc92fe-8277-48b1-906c-6113091b53b4,0,0
d6cb8700-8c8b-490a-800e-cfc1ae69d454,356148,11387551
fe06a5aa-2be7-468d-823e-94b8de490980,99,211
b12ef43e-72ad-43d0-b216-a8cd32f78852,435083,15395057
9670119d-7c83-4dc2-b864-de820edf9ecd,0,0
430e0a62-866f-4101-95d9-70f083170f19,2822,12674
70248960-cb53-4ea4-943a-edb18f7d336f,3434943,144098214
3ce513c5-bdd4-492c-a875-07e0f3e1993b,896046,11350831
4ba19b2e-30eb-473c-8d6a-ff799d20cebf,2,4
b7f2cca2-72c6-41fb-ae33-53370fc62fe7,1474683,23111408
064dc0fb-b471-4198-8af6-53ac666e7417,2102,6487
d1393ecb-431b-4fde-a6ea-d769f2f040cb,1096906,64276477
de53495e-ad5a-4c30-82ab-05e7e3ec7b4d,32818,293304
c56910df-7197-466c-93d3-3864758faac1,0,0
bfdcb8b3-e2a7-4c6a-82ea-b1a2f7a97c2a,0,0
583b4673-f3bc-4f6f-ae7e-1478e919298c,0,0
90270118-8ed0-4446-bf97-8a09b3f9e8f3,807461,34694707
db76c5ca-d555-4f09-b1db-baa1b713d875,2285038,33293818
3d3f17cd-a5cc-48bd-9b2a-f8d5f1990aed,0,0
1df948fc-4e54-4f4f-a294-9310c763a8a3,3,14
fc13982a-59cf-4a8f-a1e0-5f97afcfd8a2,28,143
5c9ac367-dbf6-46ca-a42b-9f01803ff1c0,7,13
21a14ee3-cede-420a-9d6d-a33517d2f952,1290327,49734661
3f962bf0-42a0-45a0-830f-07b66301d35f,724134,35574338
2077273e-eaa1-4f49-903c-f286ededecb9,903651,80313119
8970d868-0723-483b-a75b-51088913d3d4,3528837,135940462
2a07c922-877d-4f6a-a51b-a04d1c2bb9df,47,1579
4f340060-bd77-4d55-8562-c1882f2f70ba,13,44
2521d863-e9f2-497c-b7c3-35c4c0079c81,200071,2885899
cf71e106-1003-4390-8477-cf268229df66,505197,44096587
b4434d7f-d3cd-4a6b-b78b-a4c670ae6e8d,39,205
ccbb3f5a-cf88-4f43-8881-63bee4d07a57,19,64
a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,4921250,225886895
a2a3f910-b188-43e7-81d0-f1ac2a2f3e12,1452423,150717919
37547347-ea75-45fa-9766-ff36b44d8147,1223283,76265032
4d23b2fd-1ed8-47bf-a4d7-0c78f6e61ce3,0,0
94b72cd2-c09c-4d9e-9673-275f89b78687,49,70
5aaf332c-1a4d-4c03-a585-aeafa2f663b8,12850,157012
92da4329-77a4-425c-8e92-4280110cace9,2037048,335868532
80609a00-b394-4a49-975b-2db6b543fa97,2330222,144471426
d44ab93a-98c0-483f-ae58-8f9255f816d3,0,0
bccbc99f-fcd9-4ed4-b8ab-b327f6b5f708,3283,12957
5c6d0eea-2028-4462-84a8-8c5d730d2e95,1,2
c6029add-33ca-4a0a-8fa5-c47a1c4b2f9d,475,1119
a62e2b14-812a-41a1-884d-5a138705ad2d,532934,5742284
dd498489-7871-475c-a11a-aa418e676e7c,5653,14930
7d81816f-200c-47d3-a71d-4421b3185d45,27541,317337
bfb5305e-0215-4b4f-bb37-c3c2cf978975,0,0
73e36439-1e9a-4925-bf2c-1d7f7885fbb0,117963,1736402
1882fe91-cdd9-49c9-9956-8e06a3810bd4,2985581,547889948
a8797304-f0b3-497b-a592-c09eac0fd9c8,2347,9637
5a85c140-dcf9-4dd2-b2c8-aff0471549f3,2954442,108033104
abaa2544-8476-401c-ad32-042b6bfac116,2232,10156
381eed10-4b1a-4100-9872-2dbad6985bc3,3597,29495
382f1005-e9ab-4684-afd4-0bdae4ee37f2,3993020,137240031
d0a7368a-eefb-463c-b4f7-295753a6bc6d,69,450
3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5,937744,11912395
c98d40fd-f6cf-4b26-883e-eaa515ee2851,4522419,147039058
22a45219-658b-42c4-9119-c0c4b685631b,627,5549
eaee97f6-f2e4-414a-966c-f31a1fb4696a,595555,53541809
01a7069c-882d-40f5-9575-c59d5bddcd61,1295,5969
6df08c91-b91d-4b59-95fe-b51a2e1b06d3,126,909
bf23ae35-d26d-4180-b7da-7fc9841b2cd9,345,619
8516f0de-3190-4fde-994c-1f32ffd9af18,1,1
8f92558c-2baa-4758-8c38-615519e9deda,3952156,147872506
b2d122f9-eadb-4930-a196-8f221eeb0c66,3010769,310407080
2ed5b00d-d6a8-4793-815e-99af39d7ccc5,446,1044
bca63b5d-a28c-4937-a8f4-e3f2d95426e1,989922,19213540
ba1bf556-2af2-4772-835f-ed2e15070758,256507,3123562
3bcb90e6-c8d9-463d-870a-3cc1e480a060,17910,30991
79d1e9ca-d396-44ac-8a4a-ff5dbe9e44f9,9792,47484
4fc5c762-2aaa-4840-9640-267667c8330f,5,43
66ab36ce-8f58-46fb-9284-396c2c90ecbd,613208,73995030
971cf058-cba6-49c1-92d2-6893b1683ee5,0,0
71f634cc-91e8-4bff-ad9d-d0357828049f,0,0
7abcd29e-8b5c-42d2-b845-3bf4b80100a8,209,987
4490113a-3880-4f5b-a39b-105bfceaed04,105003,574084
fe93a178-183a-42c9-b3c7-53102b8c724d,19880,195637
4e481ad9-aa5d-4a1a-b2fc-444c0ad48b7e,19410,292099
1c0b697f-1aed-4c47-8b95-ab4c7b1484b0,0,0
f7cdc9e0-d1e9-4fdc-a407-e2c0244f517d,0,0
3d6c957d-14d6-465c-8e53-86262245af06,556,2187
fa600a45-e948-4964-9937-dff430a51738,73,225
10ae1bf6-88b2-4fb4-8fbe-8227a49803d3,1604,5218
760e4df4-e851-46c8-b34d-afa2e9706831,122883,956948
c78f0746-ea5d-44c0-92ee-f32745951345,85,354
d530dbf9-69b1-404f-98f2-0431104f5a1e,2463213,135085066
45074d7c-5307-44a8-854f-ae072e1622ae,709875,35944318
ebe02d36-410d-4a85-a67e-36e2462e3e44,49,324
f7441bc7-d7de-4813-a2fc-31a4033d396d,1684136,261021650
e8848d50-7def-4252-a3f5-00b656c9a7c0,0,0
82b2ac64-4ef4-470f-b2f9-58074a4b9c13,234,1378
c544ed4d-2390-4442-a83e-1ea2883b09c8,3171005,61092514
facf743e-1231-410d-bdf1-9ba11a6a4f3c,20788,602977
f205743d-4441-471d-a3af-66f584738e29,256412,2316243
fbc3d34d-f4df-4a02-aa24-a6c870b02c85,9,40
8be564c3-dfba-440b-af8c-4ffbceeef45e,1518329,45060559
ce4a1c08-6912-423f-bf6c-97ce69f5e89f,1665819,121128330
cfbc0924-0035-4d6c-8197-f024653af823,3282658,134073827
f99b7df3-2df2-45d0-9e99-c5f4623b7dcc,3,4
d8f43dc5-4613-48ac-8c23-a62b82f8c67a,1043770,89604160
35f343df-3b87-4475-b0e4-d2ba5cc26eea,723556,20630948
c42e60f4-4520-4954-b6e4-82bbdf532c11,1175260,218318567
6da02506-6762-424d-bef4-89a26a0f95c7,7223,44818
9bd7b6a6-d0b6-47f5-a62b-04dade95f5d1,3336,14599
d378dedb-444f-48f5-a6e6-3e8e31ef6c14,12159,50958
d49abf5b-0d72-4239-8ec8-c3d7464707f6,647755,13900666
38f0c7ac-46eb-49ca-b3ab-c785ccd05a60,2624361,258454303
f9133869-f87c-459c-9aa7-2f176cda7e06,2072780,222311311
9d48b201-a6b2-42cf-b6ba-f65203580e32,27,95
9a3bf45c-347d-4630-894d-7cf3e8e0b632,2752151,50687515
830398a8-6124-48de-8305-0e162e668387,2747,7788
c97a32c2-1fbc-44eb-a28b-cee23c135844,1,83
e0b1c1a8-8216-422e-b521-83d53f2eaa1b,0,0
883e4ba4-8ccc-47ed-81df-df51e41792a9,724210,7432620
e64ffaa4-fbb0-465f-9b31-c860a9f767fa,3,5
5fc55ebf-21bd-4eda-954c-dd250132331e,476008,17300565
ec7ad706-7212-43cb-8415-197780b322a5,1736,12458
7aa27474-7b32-46c5-a065-ec831e8a70da,315,2272
a2eb78dc-cac4-41a0-8dc1-1a66926175e4,2,5
1b3a1e49-2494-441c-9818-3fbbe73d09b4,28900,104355
25b342ab-eafb-40f7-8a0f-16ce588d9ff2,44,112
1b1f50d1-4746-468b-a6a2-7db7200d3dfc,528077,18232778
9947e874-ddd0-4e1a-b0d4-a76f6532fe45,556218,35966769
3547f34a-db02-4ab7-b4a0-380e1ef951a9,1180121,52094151
6f6fd596-76e0-4b82-aa37-f558ac2d337b,2941158,51361888
d2104914-bec9-49e4-83fb-8e860ea94fbf,3,112
fbd2a255-1d57-4d31-ac11-65b671c19958,3457508,80620985
25f3abd9-63b5-471a-bd25-feb9672dfa11,1652704,156698363
071a4b21-53de-4ac0-af14-e71efd7dce3d,132,638
f22942a1-6f70-4f48-866e-238cb2308fbd,2905764,209550350
1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,3812032,105331678
fdfa5368-9962-4d41-b332-1180dead02eb,115,459
8a338e06-d182-46f2-bd16-30a09bc840ba,1310987,26361353
8a585c55-140c-4c99-a8a2-fa3128319123,0,0
d1c86c31-33e7-47c2-ad6b-a82e1ef69121,6091,48694
0b2a0311-94c9-49fb-8724-17871ca156fd,0,0
48500b27-80f9-4ff7-b23e-f1d63f3c4293,0,0
99790314-885a-4975-8614-9c5bc890364d,2530296,31443936
4ae36ade-1798-48c4-b06b-cc68b7d3d83f,1286222,61788965
475e4df5-358a-45b3-89c9-e63d8de33aa2,725,2598
42a5fdbc-29df-4e93-a9f0-e2151e9f0667,0,0
b0ee191c-7b75-445e-8416-b8f9918d3b6b,79688,555370
5150857e-0139-49bf-9aae-3314b4db7a37,391,939
269d6e80-3186-4165-8586-2ccb64b446a4,438,2300
9032140b-c6ba-448d-8f05-5ac16e3aa165,0,0
aa2e9a16-553f-41c8-b2a3-77c30ab69c4a,6218,57884
0df4ba7d-f65d-48ee-a6db-e9c0821d04f4,52255,323895
08e031e0-e576-4c80-94bf-d9c3c428c075,0,0
f19d2f86-fddb-4ae8-b647-70ad567ad28b,8918,38678
483072d1-ff09-4a61-a67e-2abe72bd806b,208,3012
8f4c7ad3-c95c-4d62-a554-3416fb5204f4,737377,5756987
3ab2ee23-1c2f-458c-9c8c-ca4844729120,966754,26184815
4c7df96e-d3d4-4618-b232-89c82050331a,7,25
95bae8c3-4450-4c97-a6ea-388f99af38c6,33197,218344
9f93c34a-2dc2-400e-ada5-937c3efc3437,1179357,27302493
f5584cee-1448-4e41-a347-3c4c96c720dc,0,0
d174f580-15bb-49d1-b9d9-086954a71877,13,38
0d352490-3cc7-43fc-b824-8aa8c9c855e1,1656,7551
a35237a0-4f47-40a6-b6f3-1e786db23402,2152471,32472444
ff2a0e30-aec1-44dd-ae06-dc78877f512d,124656,1106598
0c7842cd-b98f-4aef-a84d-92e7af973f31,0,0
d7641934-7dfb-49ea-b948-da0b12816b12,351732,4411406
515f823b-b965-4a7d-9c6a-efd3c1052c39,5,5
16ee7f6b-a8b5-4320-bc8b-4712a13ae965,13,341
9e6a6a2f-f696-4cc0-87f1-e4f712e46802,1484936,332805758
c970c5cd-facf-4c49-babf-a5b688c1ec40,1258,3594
0d40af7f-9b4f-4c42-9e5a-c827315dd240,0,0
1bb57242-64b9-4097-b134-89d87d741d6e,0,0
7f59aca1-934a-429f-8844-cb98e18504a9,2368,9620
21032561-1973-4bda-9a25-d89cd8ef8541,37,156
f23bf5f5-4246-4e5f-9f8e-6a104a813e23,7,10
25c641b9-ba32-4cef-963f-a15a2619907a,0,0
5a22c88a-9db2-4a29-9b46-72430794ec4d,832,2056
db8dcf88-5dcc-4832-81f2-7c52d33e857b,10,78
107760dd-ce1f-463f-9bb0-d42d13a30657,2,4
9d22502f-c768-4918-a68d-5080981d4ae9,12601,77036
8500ba7b-429b-4d77-b4b4-53efbabb4d39,0,0
738d4f23-2596-46c7-89ad-a593dd030555,0,0
3414d446-735a-443c-931f-10634f57e5b9,4821700,96611851
d606b860-cc03-4959-a3fd-3a24bccf2560,1132908,142170553
78464651-0f74-4129-98d8-d79029c71a05,47,276
97529a9e-4b5a-4a9c-9c08-c42401d1c268,1091981,40496517
098ae3cc-2ca3-4fb2-a6d8-2a7c1a6b3565,890,2676
fa22eeda-8db9-4ae5-97c9-6d0b9ceb7cf3,1033308,28343116
2882ffa3-dec9-4055-a842-a950728bcb02,289556,2908786
55c6eaaf-1dde-468c-a4ff-244d58c4eb89,5545,32623
f28e66c7-f318-41ac-9c41-ec1226a56508,82,276
c4e05d64-c679-4f04-b153-257d12eba7dc,9789,53978
b81c06a5-341f-4d04-a72e-7738030f792b,30637,195065
497271e7-4f08-4cb9-8d55-4f16ddad408e,0,0
90744b3e-363a-458e-8da1-e3e392a489c4,778034,22397487
fd1a2d9d-9bb6-44de-83a3-41560658aba9,2594042,38434286
b553f0ad-4543-46f2-88ea-1dc94a11c91a,16065,71398
66a7117a-4b67-4a85-83bf-94491340d22d,236629,2977135
1f320089-1f65-4855-88e2-878a5dc056ec,344,2247
e9bbf173-4be0-4078-b75c-cfefe7a656cc,5,151
8385ae48-812d-4bae-a240-74ecdbaf6dce,2,140
a6dfbea8-ffbb-4e51-ac3b-59d1c5f55974,0,0
e4378b7a-6138-441a-aa34-50e11a562066,931731,72462909
55bc7f0d-bc56-4a5e-8555-77557bb757cd,2000,7623
b23e8a63-8f47-4882-b55b-df2c92ef400e,3126975,196530886
a466c2a2-6517-42fb-a160-1087c3bafd9f,4060783,341410125
5833aeea-f734-47f0-9fc6-274d9d152b74,7889,55955
3912b016-666b-46f8-a5ec-86806227ba60,353,2756
a4b84991-4a7b-449f-831e-498ec9bd83a0,0,0
d6f3c7d7-3c95-4bf6-8647-0efeec36d704,212602,1527043
f1314b95-764f-49bc-b920-019abf48901f,0,0
33e48f13-ff3f-49e9-8e24-1a1d0e4862ee,9555,97172
35f866dc-c061-48ba-8157-cf2e0eac4857,2595578,51695841
478e1c5e-cf31-4fc8-a65f-14c7fe86754c,16876,121870
0bf69115-9b4a-491a-9265-d026cfd8af5d,36,192
cabb4fcf-4067-4ba5-908d-76ee66fcf0c6,1117497,10900190
e2190b35-1181-44f6-8587-4c04123a6f30,1281,3806
9d1ebcfe-4c15-4d18-95d3-d919898638a1,2285072,52224421
fe1f7d08-abbd-4fe2-91fe-fe3a803b3ac7,303,1051
2ec4441f-07ee-4081-9929-10457293f437,8,35
ffa78fac-e97d-48b3-a22b-379fceceaf1a,0,0
65744963-191a-44ef-a3c7-b693a808a158,621051,4345229
8b98035f-fbd2-4fb3-9c2f-263c7506680d,1371654,45298100
11f64d5e-77a6-48f7-ac1f-6d17b3ac2ba9,21,118
b7718415-b72a-463f-86df-50e900a1e771,2402,39526
6f26a8e3-4f71-41a1-94dd-d9859b6b888f,0,0
da0c8f4f-f4f4-4e91-86ca-e31108bb5706,1019030,44416890
df5274d8-1060-4097-a916-a5f888e400a9,15,66
28cb617b-1213-487e-aa8d-bfaae9f1ee43,668,2123
b5396d77-58c1-4efe-842a-f40e346a9f45,7411,41895
aab5c954-cabe-432e-899e-1c4f99757327,2936463,52467100
8bf283b9-b1e2-4632-a953-eacd212a543e,544437,9260454
e5fa0175-2e93-4ca7-90c3-33f239381252,58415,422848
6493ed80-8b44-49fa-91de-e7b0a0b57d6d,220557,4066993
714b9763-333e-4999-b107-135ba2c6c6c7,0,0
8837b875-3689-4646-b3fd-d8b53815c7a8,2552982,390558074
9f0d5967-5b88-44d6-9fa1-7d4bb8b61ed0,35039,353638
798aa6c3-ce82-4be6-9c9f-c380a4864eca,30,108
9e1ea361-c2cc-45a4-a926-00518453efc0,148244,2038459
b2a972f5-6aba-4209-bcae-acef4cadf245,41934,323081
ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,6835543,882973122
328d146c-79f1-4eb6-9e40-8ee5710c14e5,2870498,84304211
f387841c-9bc7-47e9-b78b-6fb7834ac71f,132798,949408
609a2ea3-f446-4e31-8eef-9f7591afb55a,786276,21254174
56b7ad8e-3c4f-4f14-914d-f2852d147c2e,2113,8908
104c4233-f393-4ce9-a9f4-cd9f84426925,0,0
7147eef1-7c2f-4259-89e5-572c76dc16e5,0,0
9082aea0-ee30-4175-8795-6540a8fd3605,4204,68126
ff6e677f-91dd-4986-a174-8db0474b1799,3599266,182773857
a648b219-bed3-4a0c-b5e3-98ad365da968,2999,7718
b2f1149b-171a-4bc5-ac8f-3baf9a566abf,32020,297531
985f7e6f-0a7e-4de7-b9ec-a5dac63cb2f7,0,0
de0748c9-ed32-4a7c-aaaa-cfac23ec5299,856381,25147453
a9d44a1b-d434-4181-af20-6aa8a2401157,0,0
33ca19f4-18c8-4411-98df-ac23890ce9f5,3741897,145651671
37e892e8-b7df-4a03-af0f-ae61903735fa,85565,1025144
f4415bee-fb5c-4a7e-acaf-09041992aa35,1,1
02861daf-f923-49fb-90e3-3ec44a600433,19,40
d6c37074-0155-46a3-8af2-338a4f625afc,20986,184800
450901b7-6138-4ca2-83c3-81b7b0e5acd9,224,457
78d140d8-66f6-483e-9bed-fad417405771,739,5898
593d9667-e32b-41f3-a42f-1d1bf8e4e399,0,0
0c41b966-12e8-4c9b-87ea-af47798987b6,776729,16477385
3ebf1451-e5db-4cb9-b140-7ba22ba83a8d,0,0
e68f2984-b0e9-42d7-b132-9570b7c75e29,6728,17183
2d973513-8faa-48c0-b30d-6bd59d6918ca,30,116
7c9c8018-bae6-4d06-b201-643f5eb1c39f,326,2709
0fb41597-d1a0-480c-93f3-9ecd8b2daa0d,7151,26594
76bf7aec-83f0-47a9-8964-eea180b99ac2,1232662,10156383
73287780-d7a2-4e33-a1a4-0db62e9cb050,1,2
b6fdd3f0-6a85-4089-a6bf-c34939de0150,23,59
94dbfe2e-ca48-4e08-a5a8-e1e74136c63d,1089654,15291145
c5af5794-9050-4449-b47c-dec1cad48a57,925,2310
9f6c4f5a-278a-4c46-aaed-bf5410f013c5,2,3
05f3353e-e2d9-4344-a3c9-8009dd8e0427,1329824,46178191
d22f7657-5e76-4ea0-a2e9-49bdc56eeb43,1,3
6100fb19-ce8d-4ad4-873a-0d16d7024c66,1685,4678
4115e0de-8fd0-4416-9b9e-43c61290c8ac,1,1
142b343d-bf5a-428c-a64f-6d1a7566bbe9,1241225,439843235
779f54f8-732b-49b9-8fd8-2e9538a272ea,80172,814820
fc017c37-5f0a-4fd9-823e-9cd8f51e8ece,11,40
10587e37-c76a-4530-ac32-86203752cd5e,51352,836763
91faf71d-89f3-4bd6-8a54-3701a0dd753f,1358388,29596832
6e77c1ca-3dbe-42c1-8755-cf77635ff981,0,0
e3492ea0-5997-4241-a7bf-2fd7fb1bfad1,1541945,28445919
7f56e48d-50d8-441d-a346-22ada2e4e284,526,1442
cce12765-786d-410b-8ed0-8cd9f1b2cd6f,0,0
b2c2d4fe-8c1e-44ec-8be6-ff500e105a90,1144759,10501258
7d79dff5-0bff-4b29-88d3-9e8ab19b6f2d,6,8
c96af26a-6b62-4190-b707-20c057e31c17,429,2438
0d79fe8e-ba27-4859-bb8c-2f255f346853,2197790,2552865630
674bf89f-8e70-4472-929d-6b4ed6f98c88,1706588,18985127
d5d97b2b-b83b-4976-814a-056d9076c8c3,2948337,88126355
c2e49f7a-cd6f-48ca-8596-b03614ea4fe8,569399,3948900
dcd95aa4-f3ff-492d-a621-8518ada0f58b,817539,12135493
65f227f7-6d11-4eb7-b0ed-ad87599d2b0a,53,319
85de81eb-23d1-4536-b757-e0dda9c57129,4874,44847
fb408407-e377-48c7-9df7-81dec8dd9099,0,0
49a0caf5-d4f5-4571-b360-211990f63194,146,298
59b5ea0e-a532-4128-9b35-7cc38c58e6e8,18759,263962
5851d2ff-a9ce-49bf-bafb-08574cc22d69,16279,74832
e16cc224-7803-46cb-8615-ccf9068199a1,11334,74256
6fca9aa3-8e72-40c0-bac9-7c4b73c9786e,6206,37392
d6b93263-0f35-4fa7-a8a3-ab430275749e,6,9
79c21416-2c9d-4d91-92c0-94fdf6ee5df9,4,113
f434ae2b-b203-490d-a8ac-aa9cd51c0e73,1322189,46220871
cb525a30-b590-448f-b94d-fab86e0e8756,1093215,108558417
20244d07-534f-4eff-b4d4-930878889970,5682776,3439117290
186edc09-db32-4d4f-ba71-eed418630c83,196448,2240671
22804f50-38f7-4639-a2a8-a790c4c10108,53007,852041
8456e9f7-debf-4579-a86c-33a325a35d2d,1714143,54490536
2e89c3b1-dc28-4eca-945c-50cdb041e494,0,0
10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,3706409,180454035
0f550ce5-470b-46e4-a199-0a7e7ab553dd,0,0
e9ac8a5f-da51-496d-b2f0-9b42090232dc,5,31
ffb77292-9712-4d03-94aa-bdb1d4771d38,43873,215989
19ffc3c3-9d92-46ad-b8e1-52c7212fe010,2,6
415e30a0-116b-4a4f-8cbf-8d0f6406bbab,312147,1618044
46f70f03-d259-4314-b926-2db36c28d86f,760203,16514183
f93bac9e-b20a-403e-abc9-06a2fc151df1,1159161,67587628
ae002c5d-aac6-490b-a39a-30aa9e2edf2b,2862620,101845176
9ed34f6b-8429-4e14-913c-bdf3c932fe87,0,0
081a2d60-9791-4e05-a075-f1890355eeee,2762709,58032431
fce14ef9-e1df-4821-a4cd-e2ef9045460e,42,569
3f611c40-fa51-426f-9c4a-d71950de7622,32,422
2d92239c-44c5-47c5-afe0-44baf9b64629,123240,1601444
183da50a-b033-408e-862b-cab1c2425cff,87793,580240
3f12a151-46d1-4814-bb14-4d1b05e6a30c,1352,6881
c24d48ad-6cf5-4391-aad4-5ed02ba1580e,3,14
db4713f0-54ed-4da6-9932-ef70d065402f,0,0
ab966c0f-e526-46ae-b492-82c27b87f81f,416565,20279870
233fc3f3-6de2-465c-985e-e721dbabbace,1485316,60855167
d74e306c-14fe-4816-a821-b2ec554f9edb,6392,35772
539b1c6c-4414-4b6a-8b3e-1e114fc00b30,64,328
ba0e7638-0cd6-4ff4-8987-c3e224d22c23,1897441,56580004
9f75277c-b283-4846-ac8c-f932255cd0ac,1848849,83517768
de5d7601-f6fa-4efa-ae3f-7005a2b89a1b,1062968,50882480
e30acb2c-cb87-4fdb-aa77-bcc658b79e6e,14,22
51eaa05a-762b-4b7d-a6ca-91b4391677d8,0,0
f6503f59-ac71-44b9-a376-1bbc43f74d94,28,44
e1657344-3f5c-46c5-ae1f-4be0086616e2,1,1
d45e5fba-2475-4c2a-ad8a-085a53b83f87,87,457
751211d7-1ddb-41d7-bb2e-06af49c08fac,14,98
3de93aad-ff09-42a8-bb3e-c724f9ff4061,0,0
c8b868fe-6217-4908-b73a-fc7ecf605b8a,0,0
87c5dedd-371d-4a53-9f7f-80522fb7f3cb,3317528,243773413
c20ee61f-071f-4e65-9c81-45ee931a54ce,741516,37518743
bf24ca37-25f4-4e34-9aec-460b94364cfc,4648348,168777209
29b550f2-04a3-4733-b6f5-4e347fac7e11,721524,67622005
ca8f5844-3ab9-4071-bdc3-376ca2f44a65,2287,9059
dab79852-9a79-4d03-8d32-80de3cedadba,39,118
a42fdc0b-09bc-4a6d-8ae6-db454bf0803a,113205,626239
2944824d-4c26-476f-a981-be849081942f,2882508,71824953
34557d8f-ee4a-44ab-ae6e-49bb8ac604d0,2676418,275267933
51e90731-08c0-4f60-89b6-5b78e5844de8,1115763,117726825
29a63713-6785-479d-aa0c-88c0cb8f9ea0,0,0
ff9542ca-7859-4db2-8796-c1e3c39b9c0a,571006,5871002
cfbbf769-1a07-4a23-a23a-a87b5d6c1d19,4,4
b0740928-e5bb-42d8-9c0d-0f0ed32867bf,100,477
fcb6d9df-6cef-4f33-8850-7570bcc99718,191,968
611700cf-27f0-4dc9-ae80-c513a767853e,3344773,84561046
6f7f9c36-a848-46b8-b671-288ab1fa918c,0,0
9a775c6e-9346-4b16-a611-cae1b1c6362f,3283,10496
40109988-31da-4449-af1e-68654747dc3e,455,1407
a8c7ff7a-ebc0-42c7-8828-475decf0ccdd,954568,31758649
dc443ccc-65ec-4d4e-92eb-e6f951267fb6,4,21
aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,2655987,66149100
970eed52-c6a3-4616-9f07-e712772ab2f3,217,851
de250d68-9b30-4cfd-8c48-5cf288733bee,3915,8566
15ee9456-7699-45f0-a83f-e08988ad9621,47,181
dac606a0-a7ee-4ae0-9cba-91e8030e21fd,0,0
52494f9b-789d-4467-bcaf-9915e70cc8f6,1089558,94052756
66fc5bf8-daa4-4241-b378-9bc9077939d2,2519270,218926505
1b6f1ae8-5101-453c-90e5-6dce9cc0d88e,3,3
80c69d16-ccfe-4ee9-b02a-1aaba5db26d1,406805,2468187
608be6ef-0690-4b93-ab63-55028bb879d7,8,17
ed536e4c-5039-4751-8f1d-ec496bde8788,0,0
cc7d4686-ea02-45fd-956e-94c1a322558c,3012844,94548759
702d6512-6c3d-4820-9d17-25462ad1a1dd,12,16
8032cf05-d916-4b2a-9c53-6e75d4a24bd8,1762337,173945036
e0f608de-b289-46eb-aba6-bcce89fd9d2d,0,0
860d7dc2-618d-437e-a3bb-7b91c2d40095,1078655,251819362
31ee774b-6248-48d5-a8b5-0d9bebeaba9d,290192,1124993
529a7b1b-f7bd-4c09-9f03-2227ab779a61,0,0
f24331eb-da48-430b-ad7d-48796a5b6255,1867,6158
2a2b4909-4b47-49ae-b8c8-35ffb6d47ece,2,164
3260ce89-5eb0-4c6a-89c7-379c0dfc2ab9,1539775,61756726
9f6a8346-15f3-4ec4-a632-f5270b0945a3,579801,49194681
5721c227-4caf-48b1-bbfc-1a4ed3276963,1426502,47242380
6bd5655c-b7fe-48ee-8925-c2d2d8798618,2099802,23460178
3fb75d97-5dfd-4e72-9aee-1904aa4268f4,3075,11200
870df552-bcb0-46a6-b17b-f5f04ff04936,289690,2429511
f84eb94a-1953-4955-94bc-e9385c4e43f8,9609,42849
2a7ef045-ca10-4cb5-8fe9-1f5d38e84bc2,852250,19425193
e13a9aa0-c60c-45e8-9009-010a2752ea8e,28,84
58a5d932-03bd-422a-8456-376fb7e5fba4,0,0
7c61a5bc-3d87-46bc-9734-ae86645b36af,6,15
a0a54c69-b0d2-4d2a-bcf8-994b8846b0d8,2935,11479
4060586a-8e79-43a1-8397-94458f5b9146,0,0
4c501a41-5f23-41c9-a36a-5b86e894e08d,255456,6502886
9d027d72-790e-40ec-bbb7-61aa613457de,1146142,402493483
38fbbbdf-90be-4fd3-a2d2-9ae29a9a81b3,4739,41771
f2651b63-a44d-4d1d-ba64-d981d971ecd1,859275,24928848
a05b6bdb-d500-4ca8-93de-79aecb4a1ee7,0,0
362105d1-8f4f-4ba1-949f-3e70183880b5,5090,16212
634fe78e-fc6b-4b2a-ba83-c8c66e13a8aa,362193,6939847
420c6768-0885-415a-bb59-d6a275121125,1208328,10390557
